Type,Name,Path,ItemCountImmediate,ItemCountTotal,FolderSizeBytes,FileSizeBytes,LastWriteTime,UserHasAccess
File,Evaluación kpmg 2022.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Evaluación kpmg 2022.xlsx,,,,151559,2023-01-19T05:55:08-08:00,True
File,Evaluación KPMG 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Evaluación KPMG 2023.pdf,,,,180584,2024-03-25T13:28:36-07:00,True
File,Evaluación_EY_2023xls.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Evaluación_EY_2023xls.pdf,,,,168543,2023-07-06T08:10:09-07:00,True
File,GASTOS POR AUDITORIA 2021.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\GASTOS POR AUDITORIA 2021.xlsx,,,,295307,2022-02-08T08:13:44-08:00,True
File,GL05648_Contrato_Arriendo_e_Impl_de_Suite_Ele._Dbnet_v7.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\GL05648_Contrato_Arriendo_e_Impl_de_Suite_Ele._Dbnet_v7.docx.pdf,,,,1231525,2023-08-17T10:58:27-07:00,True
File,GL6805 - Intervial_IzuierdoFernández - ADDN1 Contrato Asesoría Profesional - v1 revJPA+ESM.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\GL6805 - Intervial_IzuierdoFernández - ADDN1 Contrato Asesoría Profesional - v1 revJPA+ESM.docx,,,,62476,2024-04-18T15:26:03-07:00,True
File,Honorarios Auditoría Deloitte  - EY 2022-2021.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Honorarios Auditoría Deloitte  - EY 2022-2021.xlsx,,,,13948,2023-06-14T09:44:45-07:00,True
File,Honorarios Auditoría EY 2022-2024.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Honorarios Auditoría EY 2022-2024.xlsx,,,,13281,2024-03-08T11:01:36-08:00,True
File,Honorarios IZFE Renta 2024.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Honorarios IZFE Renta 2024.xlsx,,,,33638,2024-04-24T13:06:55-07:00,True
File,Honorarios KPMG 2023.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Honorarios KPMG 2023.xlsx,,,,15533,2024-04-26T11:04:06-07:00,True
File,Propuesta Deloitte Trabajo Costo Tributario 18122023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Propuesta Deloitte Trabajo Costo Tributario 18122023.pdf,,,,2741195,2023-12-18T14:33:17-08:00,True
File,Propuesta_Comercial_20347_Intervial_Set_de_ex.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Propuesta_Comercial_20347_Intervial_Set_de_ex.pdf,,,,917251,2023-10-12T07:29:22-07:00,True
File,Solicitud Trabajos IZFE-Honorarios ago22.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Solicitud Trabajos IZFE-Honorarios ago22.docx,,,,14129,2022-09-01T15:51:14-07:00,True
File,Trabajo KPMG disolución Maule Oct23 - UF80.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Trabajo KPMG disolución Maule Oct23 - UF80.pdf,,,,543894,2023-10-17T08:36:27-07:00,True
File,Trabajo KPMG Tratamiento Prepago SII - USD70000 dic23.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Trabajo KPMG Tratamiento Prepago SII - USD70000 dic23.pdf,,,,622868,2023-12-29T03:49:21-08:00,True
File,1._BaseFirma_-_Oferta_Mercantil precio transferencia.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Base Firma - Servicio de Precio transferencia Interchile - Isa Inversiones\1._BaseFirma_-_Oferta_Mercantil precio transferencia.pdf,,,,740716,2022-04-26T15:49:30-07:00,True
File,BaseFirma_ Oferta Comercial Precios de Transferencia - Determinación Tasa de Interés de Mercado.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Base Firma - Servicio de Precio transferencia Interchile - Isa Inversiones\BaseFirma_ Oferta Comercial Precios de Transferencia - Determinación Tasa de Interés de Mercado.msg,,,,1385472,2022-04-26T16:05:00-07:00,True
File,Acta 4 - Acuerdo Marco CS INTERVIAL - Servicios Multifuncional.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Acta 4 - Acuerdo Marco CS INTERVIAL - Servicios Multifuncional.docx.pdf,,,,552901,2024-01-03T13:16:00-08:00,True
File,Anexo 1 DP.SLA 001 Centro de Servicios.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Anexo 1 DP.SLA 001 Centro de Servicios.docx.pdf,,,,2023003,2024-01-03T13:16:00-08:00,True
File,Anexo A. Matriz y Valor de Productos y Servicios CS ISA ITCO - Intervial VF.xlsx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Anexo A. Matriz y Valor de Productos y Servicios CS ISA ITCO - Intervial VF.xlsx.pdf,,,,428167,2024-01-03T13:16:00-08:00,True
File,Anexo E. Modelo de Integridad Corporativa Ética Ley 20.393.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Anexo E. Modelo de Integridad Corporativa Ética Ley 20.393.pdf,,,,292244,2024-01-03T13:16:00-08:00,True
File,Copia de Anexo B. División de Responsabilidades CS ISA ITCO - Intervial VF.xlsx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Copia de Anexo B. División de Responsabilidades CS ISA ITCO - Intervial VF.xlsx.pdf,,,,418910,2024-01-03T13:16:00-08:00,True
File,Copia de Anexo C. KPIs CS ISA ITCO - Intervial VF.xlsx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Copia de Anexo C. KPIs CS ISA ITCO - Intervial VF.xlsx.pdf,,,,418958,2024-01-03T13:16:00-08:00,True
File,Copia de Anexo D. Matriz Gestión Contacto CS ISA ITCO - Intervial VF.xlsx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Copia de Anexo D. Matriz Gestión Contacto CS ISA ITCO - Intervial VF.xlsx.pdf,,,,380066,2024-01-03T13:16:00-08:00,True
File,Summary.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato Centro de Servicios Compartidos\Summary.pdf,,,,274766,2024-01-03T13:16:00-08:00,True
File,ANEXO1_SOLICITUD DE OFERTA DE SERVICIOS.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato XM\Carlos Andres Morales 2023\ANEXO1_SOLICITUD DE OFERTA DE SERVICIOS.pdf,,,,224544,2023-07-19T09:54:00-07:00,True
File,ANEXO2_OFERTA DEL SERVICIO_CAM_VF3-Julio2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato XM\Carlos Andres Morales 2023\ANEXO2_OFERTA DEL SERVICIO_CAM_VF3-Julio2023.pdf,,,,190251,2023-07-19T09:54:00-07:00,True
File,ANEXO3_LISTA DE PRECIOS_VF2.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato XM\Carlos Andres Morales 2023\ANEXO3_LISTA DE PRECIOS_VF2.docx,,,,14541,2023-07-19T09:54:00-07:00,True
File,MODELO DE ORDEN DE SERVICIO_CAM_VF2_Julio.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato XM\Carlos Andres Morales 2023\MODELO DE ORDEN DE SERVICIO_CAM_VF2_Julio.docx,,,,37434,2023-07-19T09:54:00-07:00,True
File,RE_ SOLICITUD_APROBACIÓN_OFERTA_ECONÓMICA_CAM.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Contrato XM\Carlos Andres Morales 2023\RE_ SOLICITUD_APROBACIÓN_OFERTA_ECONÓMICA_CAM.msg,,,,9198080,2023-10-24T09:40:45-07:00,True
File,Contrato_Auditoría_Ruta_del_Maule_Sociedad_Concesionaria_S.A_-_Deloitte_2021.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Deloitte 2021\Contrato_Auditoría_Ruta_del_Maule_Sociedad_Concesionaria_S.A_-_Deloitte_2021.pdf,,,,564057,2021-11-17T06:26:21-08:00,True
File,GL05036 Deloitte 2021.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\Deloitte 2021\GL05036 Deloitte 2021.pdf,,,,567073,2021-11-17T06:26:21-08:00,True
File,_ISA_Inversiones_Costera_Chile_SpA_-_Carta_Co.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\_ISA_Inversiones_Costera_Chile_SpA_-_Carta_Co.pdf,,,,359604,2022-07-14T06:50:14-07:00,True
File,Carta_de_Compromiso.zip,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Carta_de_Compromiso.zip,,,,2685016,2022-07-14T06:50:14-07:00,True
File,Contrato EY auditoria 2022 - INCO Chile SpA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Contrato EY auditoria 2022 - INCO Chile SpA.pdf,,,,359579,2022-07-12T12:04:02-07:00,True
File,Contrato EY auditoria 2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Contrato EY auditoria 2022.pdf,,,,2377279,2022-07-12T09:02:58-07:00,True
File,Interconexiones_Viales_SpA_-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Interconexiones_Viales_SpA_-_Carta_Compromiso_Auditoría_2022.pdf,,,,449575,2022-07-12T13:24:38-07:00,True
File,Intervial_Chile_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Intervial_Chile_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,514221,2022-12-16T04:30:25-08:00,True
File,ISA_Inversiones_Chile_SpA_-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\ISA_Inversiones_Chile_SpA_-_Carta_Compromiso_Auditoría_2022.pdf,,,,547641,2022-07-12T13:24:38-07:00,True
File,Ruta_de_la_Araucanía_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_de_la_Araucanía_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,546473,2022-07-12T13:24:34-07:00,True
File,Ruta_de_los_Ríos_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_de_los_Ríos_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,546317,2022-07-12T13:24:36-07:00,True
File,Ruta_del_Bosque_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_del_Bosque_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,558642,2022-07-12T13:24:36-07:00,True
File,Ruta_del_Loa_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_del_Loa_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,560212,2022-07-12T13:24:34-07:00,True
File,Ruta_del_Maipo_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_del_Maipo_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,564307,2022-07-12T13:24:34-07:00,True
File,Ruta_del_Maule_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Ruta_del_Maule_Sociedad_Concesionaria_S.A._-_Carta_Compromiso_Auditoría_2022.pdf,,,,544086,2022-07-12T13:24:36-07:00,True
File,Summary.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\Summary.pdf,,,,181350,2022-07-12T13:24:40-07:00,True
File,UF Adicionales_ Cambio Activo Financiero_EY_2022.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2022\UF Adicionales_ Cambio Activo Financiero_EY_2022.msg,,,,5052416,2023-01-09T10:09:47-08:00,True
File,Honorarios Auditoría EY 2023.jpg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Honorarios Auditoría EY 2023.jpg,,,,245424,2023-03-10T07:04:23-08:00,True
File,Horas Adicionales TAX - Comité extraordinario de Auditoría 261223.pptx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Horas Adicionales TAX - Comité extraordinario de Auditoría 261223.pptx,,,,22003834,2024-03-01T08:27:58-08:00,True
File,Interconexiones Viales SpA - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Interconexiones Viales SpA - Carta Compromiso Auditoría 2023.pdf,,,,447960,2023-06-16T12:04:17-07:00,True
File,Intervial Chile S.A. - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Intervial Chile S.A. - Carta Compromiso Auditoría 2023.pdf,,,,420768,2023-06-16T12:12:57-07:00,True
File,Isa inversiones Chile Vías - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Isa inversiones Chile Vías - Carta Compromiso Auditoría 2023.pdf,,,,384311,2024-02-29T11:11:41-08:00,True
File,ISA Inversiones Costera Chile SpA - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\ISA Inversiones Costera Chile SpA - Carta Compromiso Auditoría 2023.pdf,,,,426037,2023-06-16T12:04:43-07:00,True
File,RE Intervial  EY (Horas adicionales tax).msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\RE Intervial  EY (Horas adicionales tax).msg,,,,135680,2024-03-01T08:27:58-08:00,True
File,Ruta de la Araucanía Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Ruta de la Araucanía Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,,,,471084,2023-06-16T12:03:01-07:00,True
File,Ruta de los Ríos Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Ruta de los Ríos Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,,,,530953,2023-06-16T12:02:14-07:00,True
File,Ruta del Bosque Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Ruta del Bosque Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,,,,470615,2023-06-16T12:02:39-07:00,True
File,Ruta del Loa Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Presupuesto y Contratos SubGerencia Contabilidad\Contratos CC Contabilidad\EY 2023\Ruta del Loa Sociedad Concesionaria S.A. - Carta Compromiso Auditoría 2023.pdf,,,,496344,2023-06-16T12:03:21-07:00,True
