Type,Name,Path,ItemCountImmediate,ItemCountTotal,FolderSizeBytes,FileSizeBytes,LastWriteTime,UserHasAccess
Folder,INFORMES CONTROL INTERNO,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\INFORMES CONTROL INTERNO,0,0,0,,2024-04-16T12:21:46-07:00,False
Folder,INTE,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\INTE,1,1,1525875,,2024-06-04T07:14:57-07:00,True
Folder,Requerimientos,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos,5,2292,2637386145,,2025-02-07T05:56:57-08:00,True
Folder,06 2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\06 2024,5,5,186273,,2024-12-12T06:10:09-08:00,True
Folder,09 2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024,269,2282,2636653008,,2025-03-05T13:25:40-08:00,True
Folder,264 Consol Inte,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\264 Consol Inte,1,1,4053305,,2025-01-10T06:11:43-08:00,True
Folder,265 Consol inco,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\265 Consol inco,1,1,2868956,,2024-10-14T15:08:06-07:00,True
Folder,266 267 Balance y pyg,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\266 267 Balance y pyg,14,14,7020200,,2025-01-07T18:02:30-08:00,True
Folder,268 Efe,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\268 Efe,0,0,0,,2024-10-09T05:52:55-07:00,True
Folder,269 Libro diario,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\269 Libro diario,11,11,24840529,,2025-06-03T10:49:24-07:00,True
Folder,270 L Compras,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\270 L Compras,12,95,2957665,,2024-10-14T05:24:03-07:00,True
Folder,271 L Ventas,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\271 L Ventas,12,59,104650634,,2024-10-14T05:01:39-07:00,True
Folder,272 Actas directorio,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\272 Actas directorio,11,37,25814507,,2024-10-14T08:38:25-07:00,True
Folder,273 Correspondencia Mop,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\273 Correspondencia Mop,5,434,180961365,,2024-10-14T07:44:45-07:00,True
Folder,276 Litigios,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\276 Litigios,7,7,624305,,2025-01-09T11:14:28-08:00,True
Folder,277 Dividendos,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\277 Dividendos,2,2,411426,,2025-01-10T06:53:09-08:00,True
Folder,278 Capital movim,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\278 Capital movim,2,2,654454,,2025-01-27T11:30:31-08:00,True
Folder,279 Activo financiero - subido todo a ey,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\279 Activo financiero - subido todo a ey,4,4,33651884,,2024-10-17T09:02:54-07:00,True
Folder,280 C x P analisis OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\280 C x P analisis OK,14,31,239028165,,2024-10-14T12:16:55-07:00,True
Folder,281 C x C análisis OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\281 C x C análisis OK,5,5,6618761,,2025-01-08T12:02:55-08:00,True
Folder,282 Fact Mop OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\282 Fact Mop OK,4,16,1330613,,2024-10-09T10:57:47-07:00,True
Folder,283 Deuda analisis OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\283 Deuda analisis OK,1,1,1566488,,2024-10-14T09:46:16-07:00,True
Folder,284 Arau Control mensual recaud OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\284 Arau Control mensual recaud OK,3,3,437093,,2024-10-09T13:21:35-07:00,True
Folder,285 Ríos Control mensual recaud OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\285 Ríos Control mensual recaud OK,3,3,246928,,2024-11-27T18:06:58-08:00,True
Folder,286 Rloa Control mensual recaud Revisar,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\286 Rloa Control mensual recaud Revisar,1,1,35088,,2024-10-10T06:29:50-07:00,True
Folder,287 Maip Control mensual recaud OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\287 Maip Control mensual recaud OK,2,2,4340084,,2025-01-16T05:48:38-08:00,True
Folder,288 Reporting Deuda,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\288 Reporting Deuda,2,2,3422424,,2024-10-09T12:37:01-07:00,True
Folder,289 290 PPE e Intang OK,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\289 290 PPE e Intang OK,5,5,28021183,,2024-10-17T09:06:04-07:00,True
Folder,291 Inversiones Analisis,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\291 Inversiones Analisis,10,10,6273080,,2025-07-07T13:43:19-07:00,True
Folder,"304 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 INCO","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\304 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 INCO",0,0,0,,2024-10-11T18:01:15-07:00,True
Folder,"306 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 INVI","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\306 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 INVI",0,0,0,,2024-10-11T18:02:02-07:00,True
Folder,"307 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 ISAV","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\307 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 ISAV",0,0,0,,2024-10-11T18:02:35-07:00,True
Folder,"308 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 Orbital","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\308 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 Orbital",1,3,1021071,,2024-10-11T18:07:27-07:00,True
Folder,"313 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 R. del Maule","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\313 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 R. del Maule",0,0,0,,2024-10-11T18:03:51-07:00,True
Folder,"314 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 R.del Loa","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\314 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 R.del Loa",0,0,0,,2024-10-11T18:04:25-07:00,True
Folder,"315 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 Toltén","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\315 Actas de directorio y accionistas celebradas en Julio, Agosto y Septiembre de 2024 Toltén",0,0,0,,2024-10-11T18:05:34-07:00,True
Folder,341 Análisis de inversiones a septiembre 2024 INVI,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\341 Análisis de inversiones a septiembre 2024 INVI,1,1,641141,,2024-10-14T10:51:10-07:00,True
Folder,367 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. de los Rios,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\367 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. de los Rios,1,1,981410,,2024-10-10T13:57:51-07:00,True
Folder,369 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. del Maipo,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\369 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. del Maipo,1,1,4320499,,2024-10-10T14:02:31-07:00,True
Folder,370 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. del LOA,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\370 Análisis del rubro Deudores comerciales y otras cuentas por cobrar al 30 de septiembre de 2024 R. del LOA,1,1,298968,,2024-10-10T14:00:32-07:00,True
Folder,371 Análisis de Activo financiero (IFRIC 12) a septiembre de 2024 R.del Maipo,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\371 Análisis de Activo financiero (IFRIC 12) a septiembre de 2024 R.del Maipo,0,0,0,,2024-10-14T08:16:33-07:00,True
Folder,372 Análisis de Activo financiero (IFRIC 12) de junio de 2024 R. de la Araucania,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\372 Análisis de Activo financiero (IFRIC 12) de junio de 2024 R. de la Araucania,1,1,6492252,,2024-10-14T08:13:39-07:00,True
Folder,373 Análisis de Activo financiero (IFRIC 12) de junio de 2024 Ruta de los Rios,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\373 Análisis de Activo financiero (IFRIC 12) de junio de 2024 Ruta de los Rios,1,1,6635215,,2024-10-14T08:12:07-07:00,True
Folder,374 Análisis de Activo financiero (IFRIC 12) de junio de 2024 R. del Loa,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\374 Análisis de Activo financiero (IFRIC 12) de junio de 2024 R. del Loa,1,1,3349836,,2024-10-14T08:10:56-07:00,True
Folder,439 - Facturaciones al MOP (Explotación) de enero a septiembre de 2024 de Ruta de los Ríos,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\439 - Facturaciones al MOP (Explotación) de enero a septiembre de 2024 de Ruta de los Ríos,0,0,0,,2024-11-22T06:16:05-08:00,True
Folder,440-441-442-443-444-445-446-447-447-449-450-451-452-453  Dtos ejecutivos e Instrumentos financieros de Inte y Concesiones solicitud 10-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\440-441-442-443-444-445-446-447-447-449-450-451-452-453  Dtos ejecutivos e Instrumentos financieros de Inte y Concesiones solicitud 10-11-2024,15,15,666389,,2024-11-13T12:50:21-08:00,True
Folder,456-457-458-459-460-461 Muestras gtos concesiones solicitud 12-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\456-457-458-459-460-461 Muestras gtos concesiones solicitud 12-11-2024,7,278,269159517,,2024-12-01T14:05:09-08:00,True
Folder,459 Muestra de Rios,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\459 Muestra de Rios,3,141,85106491,,2024-12-01T13:35:07-08:00,True
Folder,468 Archivo AMR de Enero a Septiembre de Ruta del Maipo,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\468 Archivo AMR de Enero a Septiembre de Ruta del Maipo,9,9,4835729,,2024-11-19T03:41:37-08:00,True
Folder,470 Facturaciones al MOP (Explotación) de enero a junio de 2024 de Ruta de Maipo Enviado el 25-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\470 Facturaciones al MOP (Explotación) de enero a junio de 2024 de Ruta de Maipo Enviado el 25-11-2024,9,9,1026493,,2024-11-19T04:41:11-08:00,True
Folder,477 - Test de deterioro 30.10 enviado el 10-12-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\477 - Test de deterioro 30.10 enviado el 10-12-2024,1,1,430080,,2024-12-10T07:20:04-08:00,True
Folder,478 - Correo enviado a área de planeación financiera solicitando modelos financieros Enviado el 25-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\478 - Correo enviado a área de planeación financiera solicitando modelos financieros Enviado el 25-11-2024,5,5,17638968,,2024-11-25T14:09:38-08:00,True
Folder,479 - Reunión con el área de planeación para validar Inputs Modelo financiero,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\479 - Reunión con el área de planeación para validar Inputs Modelo financiero,1,1,8968192,,2024-11-25T14:18:44-08:00,True
Folder,480 - Análisis Provisión Incobrable Septiembre 2024 Maipo Enviado el 26-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\480 - Análisis Provisión Incobrable Septiembre 2024 Maipo Enviado el 26-11-2024,1,1,167649,,2024-11-26T11:04:26-08:00,True
Folder,481 - Variaciones significativas Analíticas R. del Maipo,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\481 - Variaciones significativas Analíticas R. del Maipo,1,1,96172,,2024-11-28T12:49:18-08:00,True
Folder,482 - Variación Analíticas Loa 30.09.2024 Enviado el 26-11-2024,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\482 - Variación Analíticas Loa 30.09.2024 Enviado el 26-11-2024,1,1,92078,,2024-11-26T14:07:20-08:00,True
Folder,483 - Variaciones significativas R. de la Araucanía 30.09,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\483 - Variaciones significativas R. de la Araucanía 30.09,1,1,91786,,2024-12-09T07:44:55-08:00,True
Folder,484 - Variaciones Analíticas R.de los Rios 30.09,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\484 - Variaciones Analíticas R.de los Rios 30.09,1,1,92283,,2024-12-13T06:17:37-08:00,True
Folder,492 muestra recaudacion de araucania,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\492 muestra recaudacion de araucania,3,3,19318447,,2024-12-03T19:04:10-08:00,True
Folder,492 muestra recaudacion de araucania (2),\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\492 muestra recaudacion de araucania (2),2,2,8680133,,2024-12-03T18:38:58-08:00,True
Folder,493 - Variaciones Significativas Intervial 30.09,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\493 - Variaciones Significativas Intervial 30.09,3,3,302114,,2025-01-27T11:30:41-08:00,True
Folder,495 - Solicitud archivo con composición de CAPEX Maipo,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\495 - Solicitud archivo con composición de CAPEX Maipo,0,0,0,,2024-12-10T09:33:28-08:00,True
Folder,496 - Solicitud archivo composición de CAPEX Loa,\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\496 - Solicitud archivo composición de CAPEX Loa,0,0,0,,2024-12-10T09:34:16-08:00,True
Folder,"497 - Libros diarios de Octubre a Noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R.del Loa enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\497 - Libros diarios de Octubre a Noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R.del Loa enviado 12-12-2024",1,1,4649028,,2024-12-12T17:43:03-08:00,True
Folder,"498 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Maule enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\498 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Maule enviado 12-12-2024",1,1,362103,,2024-12-12T07:42:41-08:00,True
Folder,"499 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Maipo enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\499 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Maipo enviado 12-12-2024",1,1,7536359,,2024-12-12T07:57:20-08:00,True
Folder,"500 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Bosque Enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\500 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. del Bosque Enviado 12-12-2024",1,1,3960604,,2025-01-08T07:51:58-08:00,True
Folder,"501 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. de los Rios enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\501 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. de los Rios enviado 12-12-2024",1,1,5139428,,2024-12-12T18:11:44-08:00,True
Folder,"502 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. de la Araucanía enviado 1212-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\502 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) R. de la Araucanía enviado 1212-2024",1,1,5373072,,2024-12-12T07:11:32-08:00,True
Folder,"503 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) ORBITAL Enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\503 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) ORBITAL Enviado 12-12-2024",1,1,2201327,,2024-12-12T18:23:52-08:00,True
Folder,"504 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) ISAV Enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\504 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) ISAV Enviado 12-12-2024",1,1,3998078,,2024-12-12T18:41:22-08:00,True
Folder,"505 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) INVI Enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\505 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) INVI Enviado 12-12-2024",1,1,3771821,,2024-12-12T18:48:22-08:00,True
Folder,"506 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) Intervial Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\506 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) Intervial Enviado 13-12-2024",1,1,5067840,,2025-01-08T14:03:19-08:00,True
Folder,"507 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) INCO Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\507 - Libros diarios de octubre a noviembre (Favor enviar print de extracción parámetros ingresados, resultados) INCO Enviado 13-12-2024",1,1,4010997,,2025-01-08T08:09:06-08:00,True
Folder,"508 - Balance INCO al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado el 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\508 - Balance INCO al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado el 12-12-2024",1,1,504997,,2024-12-12T17:26:04-08:00,True
Folder,"509 - Balance Intervial al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado  12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\509 - Balance Intervial al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado  12-12-2024",1,1,543315,,2024-12-12T05:13:30-08:00,True
Folder,"510 - Balance INVI al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\510 - Balance INVI al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado 12-12-2024",1,1,489905,,2024-12-12T05:13:42-08:00,True
Folder,"511 - Balance ISAV al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado  12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\511 - Balance ISAV al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado  12-12-2024",1,1,490981,,2024-12-12T05:13:56-08:00,True
Folder,"512 Balance Orbital al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado 12-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\512 Balance Orbital al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) enviado 12-12-2024",1,1,477159,,2024-12-12T05:16:59-08:00,True
Folder,"513 Balance R. de la Araucanía al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\513 Balance R. de la Araucanía al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024",1,1,1228957,,2024-12-13T09:08:06-08:00,True
Folder,"514 Balance R. de los Rios al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\514 Balance R. de los Rios al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024",1,1,1213711,,2024-12-13T09:08:23-08:00,True
Folder,"515 Balance R. del Bosque al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\515 Balance R. del Bosque al 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, Enviado 13-12-2024",1,1,1100654,,2025-01-07T18:04:44-08:00,True
Folder,"516 Balance R. del Maipo 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) Enviado 13-12-2024","\\192.168.98.19\UnidadX\1CONTABILIDAD\6 AUDITORIAS\2024 EY\Requerimientos\09 2024\516 Balance R. del Maipo 30 de noviembre de 2024 (incluir print de extracción parámetros ingresados, resultados) Enviado 13-12-2024",1,1,377632,,2024-12-13T10:07:16-08:00,True
